,date,neg,pos,total
12403,1899-01-21,536,1142,35287
12404,1899-01-22,446,819,33943
12405,1899-01-23,473,952,34165
12406,1899-01-24,631,1019,36010
12407,1899-01-25,486,1018,34806
12408,1899-01-26,426,827,36899
12409,1899-01-27,517,963,35168
12410,1899-01-28,521,878,35045
12411,1899-01-29,420,826,30771
12412,1899-01-30,478,1153,33607
12413,1899-02-01,517,954,35546
12414,1899-02-02,481,925,34787
12415,1899-02-03,474,847,34032
12416,1899-02-04,388,849,34216
12417,1899-02-05,467,887,33638
12418,1899-02-06,560,1046,34680
12419,1899-02-07,564,887,35320
12420,1899-02-08,504,952,35262
12421,1899-02-09,417,842,33451
12422,1899-02-10,541,953,35980
12423,1899-02-11,616,987,36202
12424,1899-02-12,378,766,19736
12425,1899-02-14,601,1022,36603
12426,1899-02-15,500,901,35191
12427,1899-02-16,525,968,35252
12428,1899-02-17,584,861,36222
12429,1899-02-18,449,835,36098
12430,1899-02-19,515,784,31622
12431,1899-02-20,489,1022,33804
12432,1899-02-21,620,1025,35680
12433,1899-02-22,544,939,34894
12434,1899-02-23,498,898,35701
12435,1899-02-24,548,1042,35157
12436,1899-02-25,529,842,36079
12437,1899-02-26,507,891,33944
12438,1899-02-27,494,968,34630
12439,1899-02-28,462,900,34361
12440,1899-03-01,573,959,33750
12441,1899-03-02,450,839,33254
12442,1899-03-03,573,1246,38548
12443,1899-03-04,504,774,34541
12444,1899-03-05,424,802,33116
12445,1899-03-06,475,913,31236
12446,1899-03-07,625,1059,35487
12447,1899-03-08,513,969,35162
12448,1899-03-09,649,968,36603
12449,1899-03-10,601,1053,36637
12450,1899-03-11,608,951,35454
12451,1899-03-12,504,897,33916
12452,1899-03-13,543,1094,34413
12453,1899-03-14,605,989,36611
12454,1899-03-15,483,920,35099
12455,1899-03-16,402,857,35534
12456,1899-03-17,525,823,34076
12457,1899-03-18,509,812,34314
12458,1899-03-19,381,745,29258
12459,1899-03-20,529,1060,34146
12460,1899-03-21,587,932,35582
12461,1899-03-22,430,859,34471
12462,1899-03-23,517,921,34575
12463,1899-03-24,500,844,31455
12464,1899-03-25,524,821,35792
12465,1899-03-26,514,836,34978
12466,1899-03-27,501,1104,34286
12467,1899-03-28,552,950,35323
12468,1899-03-29,479,916,34938
12469,1899-03-30,544,893,34816
12470,1899-03-31,462,921,36576
12471,1899-04-01,583,951,34998
12472,1899-04-02,504,930,34622
12473,1899-04-03,534,1072,34135
12474,1899-04-04,606,1082,34092
12475,1899-04-05,510,926,35679
12476,1899-04-06,506,830,35087
12477,1899-04-07,501,1003,35218
12478,1899-04-08,551,865,34696
12479,1899-04-09,460,836,33077
12480,1899-04-10,412,1037,33997
12481,1899-04-11,461,1015,36097
12482,1899-04-12,459,1002,36710
12483,1899-04-13,469,876,35240
12484,1899-04-14,423,834,37299
12485,1899-04-15,435,874,35378
12486,1899-04-16,240,501,14186
12487,1899-04-17,470,1025,33695
12488,1899-04-18,493,1052,36464
12489,1899-04-19,504,896,35760
12490,1899-04-20,554,930,35830
12491,1899-04-21,573,954,36622
12492,1899-04-22,469,941,35831
12493,1899-04-23,497,995,34919
12494,1899-04-24,438,1119,34201
12495,1899-04-25,514,1010,34544
12496,1899-04-26,535,898,36089
12497,1899-04-27,506,1053,36910
12498,1899-04-28,524,923,34441
12499,1899-04-29,521,923,35157
12500,1899-04-30,294,882,17399
12501,1899-05-01,498,1169,34789
12502,1899-05-02,484,995,35704
12503,1899-05-03,468,921,33908
12504,1899-05-04,520,891,36349
12505,1899-05-05,519,969,35234
12506,1899-05-06,532,985,36313
12507,1899-05-07,495,870,33031
12508,1899-05-08,505,1115,33583
12509,1899-05-09,505,1019,35244
12510,1899-05-10,469,870,35639
12511,1899-05-11,524,981,35714
12512,1899-05-12,542,1138,34901
12513,1899-05-13,559,897,35673
12514,1899-05-14,564,833,32887
12515,1899-05-15,545,1049,35551
12516,1899-05-16,527,974,35251
12517,1899-05-17,463,886,35980
12518,1899-05-18,527,908,36147
12519,1899-05-19,619,1031,37216
12520,1899-05-20,491,1003,35357
12521,1899-05-21,513,970,35501
12522,1899-05-22,449,1037,33555
12523,1899-05-23,592,1245,35806
12524,1899-05-24,545,1008,33866
12525,1899-05-25,493,950,35519
12526,1899-05-26,553,975,35399
12527,1899-05-27,584,979,35057
12528,1899-05-28,486,940,36743
12529,1899-05-29,521,1032,33445
12530,1899-05-30,506,1079,35972
12531,1899-05-31,550,961,36378
12532,1899-06-01,484,1071,36524
12533,1899-06-02,584,1003,37552
12534,1899-06-03,513,1043,35248
12535,1899-06-04,546,920,35035
12536,1899-06-05,525,1085,32903
12537,1899-06-06,587,1010,34411
12538,1899-06-07,586,933,35386
12539,1899-06-08,532,979,35531
12540,1899-06-09,544,882,34709
12541,1899-06-10,582,951,35505
12542,1899-06-11,579,1056,33158
12543,1899-06-12,526,1129,33848
12544,1899-06-13,686,982,33940
12545,1899-06-14,486,816,35382
12546,1899-06-15,491,863,35673
12547,1899-06-16,481,1001,36110
12548,1899-06-17,513,1012,34643
12549,1899-06-18,494,832,34141
12550,1899-06-19,447,998,32417
12551,1899-06-20,674,1086,34270
12552,1899-06-21,492,807,35186
12553,1899-06-22,570,896,35675
12554,1899-06-23,486,804,33885
12555,1899-06-24,524,882,35189
12556,1899-06-25,593,893,33650
12557,1899-06-26,557,1013,33974
12558,1899-06-27,616,977,34685
12559,1899-06-28,580,801,34931
12560,1899-06-29,574,815,34792
12561,1899-06-30,514,852,36521
12562,1899-07-01,658,786,34518
12563,1899-07-02,621,863,34171
12564,1899-07-03,569,1157,35111
12565,1899-07-04,599,1021,35038
12566,1899-07-05,542,930,34634
12567,1899-07-06,552,1060,37077
12568,1899-07-07,501,795,34737
12569,1899-07-08,644,1074,35995
12570,1899-07-09,508,1031,35341
12571,1899-07-10,566,1105,34102
12572,1899-07-11,591,950,35762
12573,1899-07-12,503,907,35529
12574,1899-07-13,582,875,36232
12575,1899-07-14,519,881,33889
12576,1899-07-15,506,936,34133
12577,1899-07-17,576,972,34257
12578,1899-07-18,646,1028,36264
12579,1899-07-19,530,903,35316
12580,1899-07-20,538,904,36713
12581,1899-07-21,543,901,34873
12582,1899-07-22,514,842,35067
12583,1899-07-23,524,1089,36376
12584,1899-07-24,488,1124,34641
12585,1899-07-25,592,1010,35430
12586,1899-07-26,519,1000,36626
12587,1899-07-27,578,1014,35434
12588,1899-07-28,473,981,36129
12589,1899-07-29,485,1022,34718
12590,1899-07-30,496,937,35091
12591,1899-07-31,470,1081,34291
12592,1899-08-01,574,1089,35033
12593,1899-08-02,520,858,34229
12594,1899-08-03,534,834,35009
12595,1899-08-04,484,875,35469
12596,1899-08-05,554,955,36242
12597,1899-08-06,578,929,35288
12598,1899-08-07,578,1036,34223
12599,1899-08-08,570,834,34525
12600,1899-08-09,563,948,34005
12601,1899-08-10,589,951,35162
12602,1899-08-11,608,856,36543
12603,1899-08-12,555,835,34267
12604,1899-08-13,479,789,36009
12605,1899-08-14,468,880,35926
12606,1899-08-15,634,737,36488
12607,1899-08-16,571,868,34615
12608,1899-08-17,650,913,36403
12609,1899-08-18,522,886,36727
12610,1899-08-19,524,851,35854
12611,1899-08-20,582,897,36714
12612,1899-08-21,528,915,35978
12613,1899-08-22,646,763,37413
12614,1899-08-23,588,930,37975
12615,1899-08-24,620,850,37358
12616,1899-08-25,504,774,37165
12617,1899-08-26,571,923,35553
12618,1899-08-27,532,882,35994
12619,1899-08-28,534,1051,34815
12620,1899-08-29,575,887,35498
12621,1899-08-30,514,908,37273
12622,1899-08-31,490,790,36926
12623,1899-09-01,489,794,36752
12624,1899-09-02,465,767,37252
12625,1899-09-03,495,734,37134
12626,1899-09-04,609,1001,34004
12627,1899-09-05,421,755,39602
12628,1899-09-06,489,798,36855
12629,1899-09-07,552,830,36893
12630,1899-09-08,548,728,38112
12631,1899-09-09,683,887,38428
12632,1899-09-10,367,798,39456
12633,1899-09-11,716,1005,34524
12634,1899-09-12,711,960,35248
12635,1899-09-13,590,1026,34461
12636,1899-09-14,689,944,35096
12637,1899-09-15,512,857,34978
12638,1899-09-16,579,1004,35283
12639,1899-09-17,543,749,32171
12640,1899-09-18,600,857,35590
12641,1899-09-19,607,906,34913
12642,1899-09-20,632,926,35170
12643,1899-09-21,521,915,34622
12644,1899-09-22,644,894,34785
12645,1899-09-23,605,1014,35949
12646,1899-09-24,459,819,33658
12647,1899-09-25,530,1060,34835
12648,1899-09-26,589,1039,35688
12649,1899-09-27,589,1003,34786
12650,1899-09-28,570,960,36612
12651,1899-09-29,558,913,34144
12652,1899-09-30,478,818,32783
12653,1899-10-01,425,682,28945
12654,1899-10-02,484,968,32679
12655,1899-10-03,621,987,34681
12656,1899-10-04,478,957,35335
12657,1899-10-05,519,835,34871
12658,1899-10-06,588,1126,35059
12659,1899-10-07,498,1032,36789
12660,1899-10-08,491,993,35260
12661,1899-10-09,498,1085,34493
12662,1899-10-10,618,1151,36112
12663,1899-10-11,503,958,35184
12664,1899-10-12,575,969,34690
12665,1899-10-13,535,942,35254
12666,1899-10-14,589,924,34944
12667,1899-10-15,573,957,34664
12668,1899-10-16,552,1227,34295
12669,1899-10-17,484,835,35771
12670,1899-10-18,519,916,35425
12671,1899-10-19,527,890,34018
12672,1899-10-20,485,870,34111
12673,1899-10-21,538,885,33360
12674,1899-10-22,537,907,32639
12675,1899-10-23,574,1070,33832
12676,1899-10-24,596,1055,35031
12677,1899-10-25,561,973,34257
12678,1899-10-26,502,1037,34358
12679,1899-10-27,498,872,33735
12680,1899-10-28,602,871,35004
12681,1899-10-29,443,823,35118
12682,1899-10-30,608,988,34520
12683,1899-10-31,518,897,35279
12684,1899-11-01,586,864,34451
12685,1899-11-02,657,1000,33030
12686,1899-11-03,622,958,33311
12687,1899-11-04,493,894,34220
12688,1899-11-05,529,729,29863
12689,1899-11-06,501,1045,31978
12690,1899-11-07,573,970,35557
12691,1899-11-08,494,911,30736
12692,1899-11-09,637,929,35071
12693,1899-11-10,473,873,34498
12694,1899-11-11,716,1017,35002
12695,1899-11-12,532,1032,34511
12696,1899-11-13,558,1104,33589
12697,1899-11-14,627,981,35908
12698,1899-11-15,560,963,35180
12699,1899-11-16,543,846,34905
12700,1899-11-17,489,940,35106
12701,1899-11-18,613,941,34980
12702,1899-11-19,484,962,35009
12703,1899-11-20,509,1081,32893
12704,1899-11-21,583,1004,34760
12705,1899-11-22,532,799,34190
12706,1899-11-23,560,925,34360
12707,1899-11-24,260,814,17161
12708,1899-11-25,549,964,34729
12709,1899-11-26,506,844,31906
12710,1899-11-27,567,1149,34228
12711,1899-11-28,565,1032,35025
12712,1899-11-29,473,941,35901
12713,1899-11-30,556,914,34811
12714,1899-12-01,532,936,35425
12715,1899-12-02,563,993,34231
12716,1899-12-03,484,873,30628
12717,1899-12-04,474,983,31486
12718,1899-12-05,654,990,34975
12719,1899-12-06,40,83,2885
12720,1899-12-07,532,1028,35603
12721,1899-12-08,495,845,34694
12722,1899-12-09,620,925,35621
12723,1899-12-10,507,898,33533
12724,1899-12-11,612,1041,34108
12725,1899-12-12,717,982,33863
12726,1899-12-13,573,940,34969
12727,1899-12-14,639,926,35011
12728,1899-12-15,567,1001,35926
12729,1899-12-16,549,932,35015
12730,1899-12-17,617,905,33502
12731,1899-12-18,621,1010,33723
12732,1899-12-19,519,882,32992
12733,1899-12-20,538,818,34594
12734,1899-12-21,528,911,35630
12735,1899-12-22,500,860,35480
12736,1899-12-23,102,374,9562
12737,1899-12-24,508,983,34466
12738,1899-12-25,538,1153,33974
12739,1899-12-26,536,1090,33311
12740,1899-12-27,654,1055,34592
12741,1899-12-28,551,961,35354
12742,1899-12-29,355,772,13447
12743,1899-12-30,535,906,34260
12744,1899-12-31,582,891,34872
12745,1900-01-01,627,1071,34751
12746,1900-01-02,626,960,35856
12747,1900-01-04,562,863,34426
12748,1900-01-05,606,870,35425
12749,1900-01-06,665,850,34382
12750,1900-01-07,520,839,32500
12751,1900-01-08,564,1067,32483
12752,1900-01-09,569,970,34860
12753,1900-01-10,565,911,34347
12754,1900-01-11,579,842,34804
12755,1900-01-12,688,1157,36066
12756,1900-01-13,159,308,16929
12757,1900-01-14,520,882,34805
12758,1900-01-15,590,1185,34724
12759,1900-01-16,485,894,33622
12760,1900-01-17,559,926,34770
12761,1900-01-18,525,846,36680
12762,1900-01-19,484,941,34877
12763,1900-01-20,542,891,34022
12764,1900-01-21,460,913,34265
12765,1900-01-22,518,1094,33880
12766,1900-01-23,598,1040,35707
12767,1900-01-24,526,1017,35577
12768,1900-01-25,606,942,35135
12769,1900-01-26,597,965,35559
12770,1900-01-27,534,940,35127
12771,1900-01-28,590,856,32959
12772,1900-01-29,544,846,32413
12773,1900-01-30,601,911,35435
12774,1900-01-31,571,923,34721
12775,1900-02-01,596,960,35140
12776,1900-02-02,357,686,14861
12777,1900-02-03,527,821,34309
12778,1900-02-04,592,866,33896
12779,1900-02-05,530,1215,33805
12780,1900-02-06,556,1043,35695
12781,1900-02-07,539,971,34859
12782,1900-02-08,525,929,34755
12783,1900-02-09,579,985,35484
12784,1900-02-10,521,974,35362
12785,1900-02-11,505,1018,34233
12786,1900-02-12,582,994,34613
12787,1900-02-13,609,1076,34993
12788,1900-02-14,559,999,34944
12789,1900-02-15,590,935,34845
12790,1900-02-16,494,927,35248
12791,1900-02-17,625,932,34254
12792,1900-02-18,436,864,31151
12793,1900-02-19,580,1107,34373
12794,1900-02-20,604,973,35984
12795,1900-02-21,434,882,31263
12796,1900-02-22,621,975,35006
12797,1900-02-23,604,972,35018
12798,1900-02-24,544,921,33543
12799,1900-02-25,657,969,33946
12800,1900-02-26,538,1160,34907
12801,1900-02-27,567,1015,34598
12802,1900-02-28,618,959,34392
12803,1900-03-01,671,1034,34900
12804,1900-03-02,528,893,34312
12805,1900-03-03,547,920,34947
12806,1900-03-04,382,685,28835
12807,1900-03-05,473,1072,32848
12808,1900-03-06,511,991,34770
12809,1900-03-07,572,1015,36666
12810,1900-03-08,517,898,35103
12811,1900-03-09,568,845,34979
12812,1900-03-10,575,936,34694
12813,1900-03-11,558,971,35441
12814,1900-03-12,470,1107,33424
12815,1900-03-13,533,1071,36048
12816,1900-03-14,490,865,34840
12817,1900-03-15,670,974,35335
12818,1900-03-16,610,870,36752
12819,1900-03-17,542,997,34568
12820,1900-03-18,607,1033,35158
12821,1900-03-19,560,1152,33247
12822,1900-03-20,556,1117,36214
12823,1900-03-21,579,993,34976
12824,1900-03-22,601,917,35709
12825,1900-03-23,622,1018,35839
12826,1900-03-24,651,1036,36107
12827,1900-03-25,390,832,32735
12828,1900-03-26,532,1052,34395
12829,1900-03-27,561,1068,35936
12830,1900-03-28,587,1053,36756
12831,1900-03-29,513,953,35583
12832,1900-03-30,530,992,35576
12833,1900-03-31,520,816,35086
12834,1900-04-01,524,901,33354
12835,1900-04-02,469,1003,32411
12836,1900-04-03,502,935,34776
12837,1900-04-04,535,956,34544
12838,1900-04-05,553,1072,35479
12839,1900-04-06,530,1063,36172
12840,1900-04-07,521,865,33593
12841,1900-04-08,557,900,33553
12842,1900-04-09,601,1184,34090
12843,1900-04-10,591,953,34961
12844,1900-04-11,538,921,37250
12845,1900-04-12,595,1031,34954
12846,1900-04-13,517,958,35275
12847,1900-04-14,583,887,35673
12848,1900-04-15,477,963,31413
12849,1900-04-16,528,1072,33313
12850,1900-04-17,614,1095,34429
12851,1900-04-18,586,1061,35455
12852,1900-04-19,637,890,35664
12853,1900-04-20,466,785,38245
12854,1900-04-21,503,924,35680
12855,1900-04-22,541,1021,35678
12856,1900-04-23,614,1182,34285
12857,1900-04-24,568,1176,35528
12858,1900-04-25,560,962,36044
12859,1900-04-26,539,929,36387
12860,1900-04-27,489,917,34797
12861,1900-04-28,551,949,35430
12862,1900-04-29,501,1023,34354
12863,1900-04-30,548,1102,34181
12864,1900-05-01,633,998,34842
12865,1900-05-02,634,1047,35753
12866,1900-05-03,509,858,36729
12867,1900-05-04,495,918,35368
12868,1900-05-05,564,943,34338
12869,1900-05-06,482,860,32602
12870,1900-05-07,496,1002,32670
12871,1900-05-08,596,860,36057
12872,1900-05-09,583,973,35177
12873,1900-05-10,560,926,35728
12874,1900-05-11,561,1023,36609
12875,1900-05-12,452,858,35298
12876,1900-05-13,512,885,33486
12877,1900-05-14,554,1086,34352
12878,1900-05-15,504,824,35411
12879,1900-05-16,527,935,36009
12880,1900-05-17,398,779,28796
12881,1900-05-18,510,903,36277
12882,1900-05-19,449,933,36329
12883,1900-05-20,585,974,35941
12884,1900-05-21,463,1002,33669
12885,1900-05-22,421,876,34888
12886,1900-05-23,521,1008,36174
12887,1900-05-24,474,888,34582
12888,1900-05-25,471,977,33755
12889,1900-05-26,551,1059,36580
12890,1900-05-27,520,986,35591
12891,1900-05-28,552,1152,34060
12892,1900-05-29,546,1071,36330
12893,1900-05-30,544,926,34765
12894,1900-05-31,447,935,35836
12895,1900-06-01,536,881,35448
12896,1900-06-02,508,955,36633
12897,1900-06-03,530,985,35366
12898,1900-06-04,510,1044,33528
12899,1900-06-05,599,1079,33234
12900,1900-06-06,689,1036,36467
12901,1900-06-07,627,963,34173
12902,1900-06-08,574,946,35726
12903,1900-06-09,530,849,34628
12904,1900-06-10,548,834,32752
12905,1900-06-11,510,1043,32586
12906,1900-06-12,513,1049,35750
12907,1900-06-13,518,979,36151
12908,1900-06-14,558,952,35256
12909,1900-06-15,599,903,35499
12910,1900-06-16,608,948,35301
12911,1900-06-17,488,891,35594
12912,1900-06-18,525,1038,33615
12913,1900-06-19,482,982,34257
12914,1900-06-20,544,888,35592
12915,1900-06-21,501,922,35776
12916,1900-06-22,277,622,14316
12917,1900-06-23,486,1034,35885
12918,1900-06-24,478,982,34276
12919,1900-06-25,454,1141,33896
12920,1900-06-26,514,1037,36052
12921,1900-06-27,527,964,36276
12922,1900-06-28,560,933,35818
12923,1900-06-29,541,920,36357
12924,1900-06-30,550,916,34953
12925,1900-07-01,529,964,32882
12926,1900-07-02,510,1247,34506
12927,1900-07-03,551,1049,35386
12928,1900-07-04,579,1026,35544
12929,1900-07-05,459,968,35311
12930,1900-07-06,577,955,36668
12931,1900-07-07,597,913,35944
12932,1900-07-08,573,1014,34664
12933,1900-07-09,504,1002,33789
12934,1900-07-10,532,1037,35793
12935,1900-07-11,581,917,35831
12936,1900-07-12,198,222,9116
12937,1900-07-13,553,904,35729
12938,1900-07-14,603,991,35121
12939,1900-07-15,548,1133,33419
12940,1900-07-17,600,934,33985
12941,1900-07-18,473,877,37254
12942,1900-07-19,439,876,33161
12943,1900-07-20,507,1089,36475
12944,1900-07-21,454,955,35007
12945,1900-07-22,584,875,34501
12946,1900-07-23,545,1128,33562
12947,1900-07-24,551,1055,36020
12948,1900-07-25,614,940,35977
12949,1900-07-26,543,1004,35137
12950,1900-07-27,491,1105,35933
12951,1900-07-28,495,1020,34222
12952,1900-07-29,598,987,34885
12953,1900-07-30,554,1056,33338
12954,1900-07-31,499,909,35532
12955,1900-08-01,640,1077,35737
12956,1900-08-02,520,918,36023
12957,1900-08-03,548,1118,36759
12958,1900-08-04,497,927,35707
12959,1900-08-05,675,924,36458
12960,1900-08-06,485,1112,33906
12961,1900-08-07,592,1007,37054
12962,1900-08-08,531,1034,35855
12963,1900-08-09,508,842,35282
12964,1900-08-10,541,946,36638
12965,1900-08-11,489,953,35923
12966,1900-08-12,541,952,35771
12967,1900-08-13,556,1156,34287
12968,1900-08-14,557,990,34803
12969,1900-08-15,509,932,35565
12970,1900-08-16,517,951,34513
12971,1900-08-17,448,947,35657
12972,1900-08-18,513,1004,35894
12973,1900-08-19,525,1139,35128
12974,1900-08-20,527,1052,33637
12975,1900-08-21,576,1004,35292
12976,1900-08-22,569,925,35231
12977,1900-08-23,581,879,33813
12978,1900-08-24,640,883,36217
12979,1900-08-25,605,886,35938
12980,1900-08-26,622,987,35969
12981,1900-08-27,501,952,32661
12982,1900-08-28,582,1020,36020
12983,1900-08-29,613,957,35620
12984,1900-08-30,541,866,35885
12985,1900-08-31,696,936,35865
12986,1900-09-01,552,963,35646
12987,1900-09-02,499,974,35018
12988,1900-09-03,599,900,32297
12989,1900-09-04,499,864,37423
12990,1900-09-05,491,967,35562
12991,1900-09-06,634,1067,36498
12992,1900-09-07,470,913,36119
12993,1900-09-08,520,957,36050
12994,1900-09-09,595,944,36271
12995,1900-09-10,518,910,32650
12996,1900-09-11,682,970,36822
12997,1900-09-12,472,817,34706
12998,1900-09-13,524,824,35711
12999,1900-09-14,550,868,36430
13000,1900-09-15,518,886,34647
13001,1900-09-16,490,742,31288
13002,1900-09-17,415,922,30574
13003,1900-09-18,481,831,35511
13004,1900-09-19,546,887,35392
13005,1900-09-20,499,889,36360
13006,1900-09-21,468,935,36416
13007,1900-09-22,484,872,37983
13008,1900-09-23,492,1043,34523
13009,1900-09-24,511,997,33872
13010,1900-09-25,553,987,35446
13011,1900-09-26,478,828,35847
13012,1900-09-27,534,992,36584
13013,1900-09-28,460,840,34009
13014,1900-09-29,540,914,33253
13015,1900-09-30,366,749,29800
13016,1900-10-01,553,971,32159
13017,1900-10-02,617,1001,37076
13018,1900-10-03,501,967,36092
13019,1900-10-04,527,993,36161
13020,1900-10-05,491,1030,34958
13021,1900-10-06,602,973,35715
13022,1900-10-07,588,992,34802
13023,1900-10-08,488,980,34022
13024,1900-10-09,560,1091,35729
13025,1900-10-10,589,976,36087
13026,1900-10-11,490,871,35408
13027,1900-10-12,598,967,36954
13028,1900-10-13,530,895,35342
13029,1900-10-14,574,849,34366
13030,1900-10-15,472,1004,33199
13031,1900-10-16,589,1008,35688
13032,1900-10-17,573,1012,36690
