,date,neg,pos,total
3258,1916-09-27,529,597,21732
3259,1916-09-28,279,280,10472
3260,1916-09-29,429,589,21183
3261,1916-09-30,575,637,22038
3262,1916-10-01,425,578,20900
3263,1916-10-02,235,327,11082
3264,1916-10-03,556,557,21771
3265,1916-10-04,571,617,23353
3266,1916-10-05,217,246,9612
3267,1916-10-06,406,587,20881
3268,1916-10-07,387,549,21667
3269,1916-10-08,404,586,21972
3270,1916-10-09,200,290,9688
3271,1916-10-10,460,606,22093
3272,1916-10-12,277,256,10919
3273,1916-10-13,449,633,22310
3274,1916-10-14,451,696,23068
3275,1916-10-15,434,609,21274
3276,1916-10-16,256,241,10471
3277,1916-10-18,477,559,22019
3278,1916-10-22,474,511,21971
3279,1916-10-23,285,250,9977
3280,1916-10-24,533,535,21844
3281,1916-10-25,463,609,20919
3282,1916-10-26,268,270,10417
3283,1916-10-27,481,562,21134
3284,1916-10-28,464,620,21810
3285,1916-10-29,460,676,22892
3286,1916-10-30,202,256,10175
3287,1916-10-31,466,653,22771
3288,1916-11-01,528,555,21806
3289,1916-11-02,269,342,10852
3290,1916-11-03,550,673,22214
3291,1916-11-04,489,707,22567
3292,1916-11-05,453,655,22391
3293,1916-11-06,222,326,10064
3294,1916-11-07,522,742,22596
3295,1916-11-08,461,609,22167
3296,1916-11-09,199,256,10433
3297,1916-11-10,433,712,22796
3298,1916-11-11,437,605,23012
3299,1916-11-12,412,587,22016
3300,1916-11-13,247,274,10324
3301,1916-11-14,432,627,22149
3302,1916-11-18,390,573,22351
3303,1916-11-19,408,521,22180
3304,1916-11-20,215,241,9683
3305,1916-11-21,394,525,22382
3306,1916-11-22,478,682,22304
3307,1916-11-23,240,285,10404
3308,1916-11-25,450,662,22376
3309,1916-11-27,236,241,10038
3310,1916-11-28,461,577,22077
3311,1916-11-29,437,632,22695
3312,1916-11-30,257,215,10998
3313,1916-12-01,434,638,22863
3314,1916-12-02,330,554,22117
3315,1916-12-03,470,568,20487
3316,1916-12-05,507,584,22593
3317,1916-12-07,241,217,9873
3318,1916-12-08,424,568,21688
3319,1916-12-09,387,593,21090
3320,1916-12-11,175,245,10178
3321,1916-12-12,400,587,20659
3322,1916-12-13,188,312,9963
3323,1916-12-15,413,580,22336
3324,1916-12-17,493,671,23005
3325,1916-12-19,404,573,21666
3326,1916-12-20,435,702,22840
3327,1916-12-21,217,316,10703
3328,1916-12-22,387,603,21871
3329,1916-12-23,427,572,22009
3330,1916-12-25,326,620,21288
3331,1916-12-26,508,671,21944
3332,1916-12-27,418,613,22719
3333,1916-12-28,466,683,21360
3334,1916-12-29,408,675,22192
3335,1916-12-30,432,497,21298
3336,1917-01-01,456,681,19670
3337,1917-01-04,255,315,10640
3338,1917-01-05,447,590,21053
3339,1917-01-06,499,677,23090
3340,1917-01-07,421,536,21790
3341,1917-01-09,482,601,21321
3342,1917-01-10,443,555,21461
3343,1917-01-11,228,287,10686
3344,1917-01-13,468,642,22139
3345,1917-01-14,450,604,21826
3346,1917-01-15,235,244,10700
3347,1917-01-16,509,631,22773
3348,1917-01-17,470,586,22167
3349,1917-01-18,215,292,10791
3350,1917-01-19,441,588,20604
3351,1917-01-20,449,673,21660
3352,1917-01-21,428,543,20280
3353,1917-01-22,235,291,10769
3354,1917-01-23,494,708,22270
3355,1917-01-24,494,705,22252
3356,1917-01-25,214,250,10277
3357,1917-01-26,438,590,21426
3358,1917-01-27,444,593,22402
3359,1917-01-28,416,578,21697
3360,1917-01-29,253,264,10816
3361,1917-01-30,470,577,21717
3362,1917-01-31,399,567,21352
3363,1917-02-01,298,268,11173
3364,1917-02-02,457,601,20694
3365,1917-02-03,413,521,20316
3366,1917-02-04,365,543,19618
3367,1917-02-05,196,304,10518
3368,1917-02-06,398,597,20959
3369,1917-02-07,408,572,21399
3370,1917-02-08,170,264,10127
3371,1917-02-09,339,548,19035
3372,1917-02-10,444,703,22371
3373,1917-02-12,196,274,10702
3374,1917-02-13,245,265,10943
3375,1917-02-14,179,200,10355
3376,1917-02-17,211,256,10748
3377,1917-02-18,335,506,19188
3378,1917-02-19,201,223,10898
3379,1917-02-20,175,258,10360
3380,1917-02-21,184,258,10677
3381,1917-02-22,197,216,10525
3382,1917-02-23,152,299,10452
3383,1917-02-24,197,235,11350
3384,1917-02-25,385,613,20727
3385,1917-02-26,162,283,10309
3386,1917-02-27,174,253,10362
3387,1917-02-28,209,274,10800
3388,1917-03-01,186,223,10651
3389,1917-03-02,184,259,10038
3390,1917-03-03,176,259,10831
3391,1917-03-04,332,481,19516
3392,1917-03-05,180,231,10620
3393,1917-03-06,364,474,20019
3394,1917-03-07,249,294,10997
3395,1917-03-08,221,275,10715
3396,1917-03-09,188,235,10682
3397,1917-03-10,267,455,18414
3398,1917-03-11,379,517,20005
3399,1917-03-12,235,319,10542
3400,1917-03-13,219,249,10473
3401,1917-03-14,187,268,10469
3402,1917-03-15,174,204,10710
3403,1917-03-16,169,226,10091
3404,1917-03-18,335,509,19293
3405,1917-03-19,233,267,9964
3406,1917-03-20,240,252,10295
3407,1917-03-21,198,258,10250
3408,1917-03-22,157,300,10582
3409,1917-03-23,185,268,10592
3410,1917-03-26,213,290,10005
3411,1917-03-27,207,228,10499
3412,1917-03-28,151,259,9938
3413,1917-03-29,150,281,10497
3414,1917-03-30,168,246,10404
3415,1917-03-31,197,290,11134
3416,1917-04-01,378,592,20234
3417,1917-04-02,246,321,10936
3418,1917-04-06,218,285,10206
3419,1917-04-08,333,608,19502
3420,1917-04-12,215,275,10963
3421,1917-04-13,187,272,10486
3422,1917-04-14,188,270,11418
3423,1917-04-15,433,626,21235
3424,1917-04-16,183,278,10556
3425,1917-04-17,218,272,11048
3426,1917-04-18,247,275,10641
3427,1917-04-19,178,258,10450
3428,1917-04-20,213,261,10383
3429,1917-04-21,197,282,11204
3430,1917-04-22,417,567,21272
3431,1917-04-23,192,249,11143
3432,1917-04-24,225,285,10429
3433,1917-04-25,216,259,10456
3434,1917-04-29,435,575,20261
3435,1917-04-30,159,213,11078
3436,1917-05-02,191,247,10888
3437,1917-05-03,211,245,10052
3438,1917-05-05,202,235,10588
3439,1917-05-06,189,224,10308
3440,1917-05-07,230,255,10276
3441,1917-05-08,219,297,10726
3442,1917-05-10,205,287,10591
3443,1917-05-12,229,270,11182
3444,1917-05-13,175,251,10322
3445,1917-05-14,212,256,10551
3446,1917-05-15,198,265,10374
3447,1917-05-16,240,348,11350
3448,1917-05-17,268,317,10611
3449,1917-05-18,215,252,10363
3450,1917-05-19,193,292,11014
3451,1917-05-20,214,253,11016
3452,1917-05-21,226,321,10757
3453,1917-05-25,193,280,10753
3454,1917-05-28,154,291,11329
3455,1917-06-05,210,251,11135
3456,1917-06-06,166,279,11922
3457,1917-06-07,199,228,10755
3458,1917-06-09,208,241,10614
3459,1917-06-10,191,279,10824
3460,1917-06-11,214,256,10611
3461,1917-06-12,172,316,10902
3462,1917-06-14,168,215,10338
3463,1917-06-16,182,263,10425
3464,1917-06-17,186,330,10341
3465,1917-06-18,218,295,10531
3466,1917-06-19,205,320,11553
3467,1917-06-20,192,228,10724
3468,1917-06-21,167,202,10749
3469,1917-06-22,211,333,11194
3470,1917-06-23,181,232,10516
3471,1917-06-24,172,282,10415
3472,1917-06-25,200,271,10485
3473,1917-06-26,170,272,10761
3474,1917-06-27,194,283,11289
3475,1917-06-28,202,271,10170
3476,1917-06-29,175,263,10085
3477,1917-06-30,190,265,11202
3478,1917-07-01,178,211,9901
3479,1917-07-02,202,263,10549
3480,1917-07-05,199,303,11260
3481,1917-07-06,218,255,10131
3482,1917-07-08,450,640,25076
3483,1917-07-10,178,246,11203
3484,1917-07-13,198,273,10150
3485,1917-07-16,241,254,10478
3486,1917-07-17,231,269,10923
3487,1917-07-18,202,280,10883
3488,1917-07-19,155,213,10227
3489,1917-07-20,176,231,10102
3490,1917-07-21,234,301,10704
3491,1917-07-23,259,316,11546
3492,1917-07-24,205,265,10536
3493,1917-07-27,191,211,9818
3494,1917-07-28,192,285,10899
3495,1917-07-29,190,325,11230
3496,1917-07-30,185,249,10860
3497,1917-07-31,144,341,10161
3498,1917-08-01,406,657,20761
3499,1917-08-03,205,268,10824
3500,1917-08-04,373,536,20878
3501,1917-08-05,176,237,10663
3502,1917-08-06,200,364,10531
3503,1917-08-07,201,274,11165
3504,1917-08-08,177,285,10311
3505,1917-08-10,168,237,9696
3506,1917-08-11,211,230,10922
3507,1917-08-12,357,538,20595
3508,1917-08-13,184,233,10711
3509,1917-08-15,237,306,11870
3510,1917-08-16,209,248,10599
3511,1917-08-18,178,259,11449
3512,1917-08-20,221,279,11004
3513,1917-08-28,240,277,11088
3514,1917-08-29,201,272,10928
3515,1917-08-31,205,292,11182
3516,1917-09-02,478,647,22167
3517,1917-09-03,249,262,11023
3518,1917-09-04,210,234,11828
3519,1917-09-05,416,492,23127
3520,1917-09-06,282,288,12075
3521,1917-09-07,303,322,11579
3522,1917-09-08,258,267,12058
3523,1917-09-09,456,551,23419
3524,1917-09-12,379,552,21921
3525,1917-09-16,365,566,20299
3526,1917-09-17,209,254,11038
3527,1917-09-18,229,337,11125
3528,1917-09-19,402,629,23017
3529,1917-09-20,230,323,11754
3530,1917-09-21,204,275,11135
3531,1917-09-22,211,285,11255
3532,1917-09-23,442,717,22799
3533,1917-09-24,294,334,12053
3534,1917-09-25,224,307,11107
3535,1917-09-26,412,590,22237
3536,1917-09-27,255,317,11260
3537,1917-09-28,265,329,10629
3538,1917-09-29,205,315,11375
3539,1917-09-30,375,599,21074
3540,1917-10-01,227,314,11540
3541,1917-10-02,269,331,11482
3542,1917-10-03,424,597,20680
3543,1917-10-05,224,255,11354
3544,1917-10-07,368,543,20900
3545,1917-10-08,222,304,11171
3546,1917-10-09,336,619,23556
3547,1917-10-10,440,585,22855
3548,1917-10-12,198,325,11547
3549,1917-10-13,232,292,10987
3550,1917-10-14,404,641,22251
3551,1917-10-15,237,282,11266
3552,1917-10-17,384,598,21352
3553,1917-10-18,244,276,10798
3554,1917-10-19,230,307,10813
3555,1917-10-21,360,505,21136
3556,1917-10-22,262,246,11364
3557,1917-10-23,264,257,10966
3558,1917-10-25,235,269,11523
3559,1917-10-26,267,302,12106
3560,1917-10-28,519,710,24025
3561,1917-10-29,194,315,10977
3562,1917-10-31,396,575,23256
3563,1917-11-01,246,377,11408
3564,1917-11-02,208,325,10725
3565,1917-11-03,189,298,11513
3566,1917-11-04,422,589,22331
3567,1917-11-05,248,336,11596
3568,1917-11-06,236,295,11340
3569,1917-11-07,464,608,21926
3570,1917-11-09,263,260,10710
3571,1917-11-10,162,222,11612
3572,1917-11-11,493,558,22298
3573,1917-11-12,237,336,11371
3574,1917-11-14,404,584,22582
3575,1917-11-15,229,294,10566
3576,1917-11-16,230,276,10630
3577,1917-11-17,214,226,10559
3578,1917-11-18,477,652,23190
3579,1917-11-19,276,344,11362
3580,1917-11-20,218,285,11270
3581,1917-11-21,484,748,24020
3582,1917-11-22,243,290,10680
3583,1917-11-23,191,264,11486
3584,1917-11-24,272,332,11296
3585,1917-11-25,382,507,19264
3586,1917-11-26,249,268,11277
3587,1917-11-27,175,262,11403
3588,1917-11-28,535,552,21903
3589,1917-11-29,189,275,11701
3590,1917-11-30,201,305,10720
3591,1917-12-01,187,254,11120
3592,1917-12-02,429,621,21501
3593,1917-12-03,311,322,11293
3594,1917-12-04,210,225,11372
3595,1917-12-06,244,319,11260
3596,1917-12-07,244,295,10670
3597,1917-12-11,240,314,11564
3598,1917-12-13,227,328,11974
3599,1917-12-14,231,262,10768
3600,1917-12-15,202,279,11843
3601,1917-12-16,368,539,21475
3602,1917-12-17,188,277,11309
3603,1917-12-18,187,296,10944
3604,1917-12-19,415,598,22793
3605,1917-12-20,200,319,11445
3606,1917-12-21,253,357,11849
3607,1917-12-22,402,791,30066
3608,1917-12-23,416,622,25214
3609,1917-12-26,415,637,22928
3610,1917-12-27,204,331,11954
3611,1917-12-28,205,341,12016
3612,1917-12-29,185,319,11534
3613,1917-12-30,344,581,22926
3614,1917-12-31,185,301,11203
3615,1918-01-03,273,310,11558
3616,1918-01-05,203,294,11861
3617,1918-01-06,452,606,22138
3618,1918-01-07,202,325,11128
3619,1918-01-09,420,685,23143
3620,1918-01-11,175,255,11126
3621,1918-01-13,227,348,11952
3622,1918-01-14,212,279,11432
3623,1918-01-15,141,253,10980
3624,1918-01-16,338,604,22421
3625,1918-01-18,172,291,10899
3626,1918-01-19,170,301,11261
3627,1918-01-20,348,554,21479
3628,1918-01-21,179,269,11313
3629,1918-01-22,171,304,11906
3630,1918-01-23,317,530,22956
3631,1918-01-24,194,314,11306
3632,1918-01-25,166,355,11797
3633,1918-01-26,170,353,11672
3634,1918-01-27,384,592,21429
3635,1918-01-28,205,307,11476
3636,1918-01-29,371,448,22984
3637,1918-01-30,199,283,10944
3638,1918-01-31,202,269,10941
3639,1918-02-01,247,297,11045
3640,1918-02-02,207,303,11643
3641,1918-02-03,384,572,21406
3642,1918-02-04,212,273,10763
3643,1918-02-05,155,219,11708
3644,1918-02-06,358,562,21941
3645,1918-02-07,189,309,11743
3646,1918-02-08,184,260,11156
3647,1918-02-09,321,525,22591
3648,1918-02-10,179,275,12203
3649,1918-02-11,195,287,11525
3650,1918-02-12,220,302,12218
3651,1918-02-13,392,740,23207
3652,1918-02-14,200,322,11682
3653,1918-02-15,228,274,12340
3654,1918-02-16,190,321,11368
3655,1918-02-17,393,529,21354
3656,1918-02-19,355,478,22251
3657,1918-02-20,217,288,11150
3658,1918-02-22,184,289,11174
3659,1918-02-23,200,284,11838
3660,1918-02-24,369,511,22192
3661,1918-02-25,193,286,11478
3662,1918-02-26,213,331,11634
3663,1918-02-27,431,668,23831
3664,1918-02-28,182,282,11536
3665,1918-03-02,235,339,11602
3666,1918-03-03,375,509,18686
3667,1918-03-04,219,320,10835
3668,1918-03-05,210,286,11817
3669,1918-03-06,400,657,21722
3670,1918-03-08,147,270,10426
3671,1918-03-09,331,567,22182
3672,1918-03-10,218,277,11510
3673,1918-03-11,229,323,11273
3674,1918-03-13,348,525,21296
3675,1918-03-14,187,305,11766
3676,1918-03-15,181,234,11255
3677,1918-03-16,218,284,11160
3678,1918-03-17,390,505,21624
3679,1918-03-18,232,272,10859
3680,1918-03-22,209,206,10811
3681,1918-03-23,201,275,11310
3682,1918-03-24,490,661,23865
3683,1918-03-25,250,303,11120
3684,1918-03-26,232,228,10378
3685,1918-03-27,497,642,22633
3686,1918-03-28,228,275,11055
3687,1918-03-30,274,317,10570
3688,1918-03-31,443,594,21229
3689,1918-04-01,161,247,11200
3690,1918-04-02,252,321,10991
3691,1918-04-03,429,557,22248
3692,1918-04-04,225,264,11336
3693,1918-04-06,201,253,10736
3694,1918-04-07,437,563,22153
3695,1918-04-10,245,301,10893
3696,1918-04-11,183,278,10434
3697,1918-04-13,225,274,10513
3698,1918-04-14,403,544,20755
3699,1918-04-15,209,271,10903
3700,1918-04-16,262,296,10589
3701,1918-04-17,227,291,10419
3702,1918-04-18,182,235,10395
3703,1918-04-19,248,274,10566
3704,1918-04-20,221,274,11179
3705,1918-04-21,398,628,21250
3706,1918-04-22,258,307,10920
3707,1918-04-23,239,330,10827
3708,1918-04-24,482,707,25777
3709,1918-04-25,248,231,10793
3710,1918-04-26,243,246,10361
3711,1918-04-27,180,262,10175
3712,1918-04-28,395,521,20408
3713,1918-04-29,245,255,10426
3714,1918-04-30,218,273,10806
3715,1918-05-04,188,256,11219
3716,1918-05-05,382,555,20078
3717,1918-05-07,197,323,11869
3718,1918-05-08,180,259,11829
3719,1918-05-11,194,336,11767
3720,1918-05-12,469,615,21772
3721,1918-05-13,231,268,11251
3722,1918-05-14,179,286,11382
3723,1918-05-15,421,583,23377
3724,1918-05-16,248,250,10946
3725,1918-05-17,189,327,10682
3726,1918-05-18,182,319,11193
3727,1918-05-19,368,539,23032
3728,1918-05-20,213,273,11306
3729,1918-05-21,244,256,11005
3730,1918-05-22,248,284,10788
3731,1918-05-23,211,292,10965
3732,1918-05-24,234,273,10696
3733,1918-05-25,214,311,11217
3734,1918-05-26,413,481,20534
3735,1918-05-27,245,302,11152
3736,1918-05-28,218,274,10848
3737,1918-05-30,167,255,10424
3738,1918-05-31,204,224,10517
3739,1918-06-01,195,193,10007
3740,1918-06-02,429,500,22336
3741,1918-06-03,233,214,9581
3742,1918-06-07,248,257,10796
3743,1918-06-08,180,285,11123
3744,1918-06-10,233,310,10919
3745,1918-06-11,200,305,11527
3746,1918-06-12,191,211,9918
3747,1918-06-13,207,245,10909
3748,1918-06-14,186,226,10088
3749,1918-06-16,360,565,20370
3750,1918-06-17,236,302,10824
3751,1918-06-20,244,277,10911
3752,1918-06-22,243,286,11564
3753,1918-06-28,199,279,11624
3754,1918-06-29,252,308,11114
3755,1918-07-05,219,461,11390
3756,1918-07-06,185,282,11816
3757,1918-07-07,404,504,20188
3758,1918-07-08,247,265,11125
3759,1918-07-09,172,318,10505
3760,1918-07-10,193,332,11315
3761,1918-07-11,163,278,10849
3762,1918-07-13,208,272,11827
3763,1918-07-14,325,528,20736
3764,1918-07-15,199,298,10573
3765,1918-07-16,165,199,10471
3766,1918-07-17,258,246,11154
3767,1918-07-18,227,300,11664
3768,1918-07-19,410,527,23966
3769,1918-07-20,181,229,11329
3770,1918-07-21,220,221,12356
3771,1918-07-22,227,253,10200
3772,1918-07-24,204,315,11569
3773,1918-07-27,241,219,12004
3774,1918-07-29,186,274,10664
3775,1918-07-30,473,523,23177
3776,1918-08-01,465,630,21616
3777,1918-08-02,301,288,11756
3778,1918-08-03,209,265,11170
3779,1918-08-04,179,258,11523
3780,1918-08-05,237,313,11731
3781,1918-08-06,251,367,10965
3782,1918-08-12,288,277,10806
3783,1918-08-14,250,247,10324
3784,1918-08-15,219,255,10821
3785,1918-08-16,259,301,11205
3786,1918-08-17,223,271,11499
3787,1918-08-18,417,596,22698
3788,1918-08-19,184,325,11022
3789,1918-08-20,234,328,10943
3790,1918-08-22,206,334,11103
3791,1918-08-23,230,315,10910
3792,1918-08-25,436,535,22293
3793,1918-08-27,262,306,10849
3794,1918-08-28,255,248,10613
3795,1918-09-06,196,294,10743
3796,1918-09-07,221,308,11979
3797,1918-09-08,360,481,21652
3798,1918-09-09,245,307,11008
3799,1918-09-11,243,303,11431
3800,1918-09-12,201,276,10501
3801,1918-09-13,205,316,11059
3802,1918-09-14,263,282,10965
3803,1918-09-15,358,536,17416
3804,1918-09-17,227,258,10760
3805,1918-09-18,213,383,12003
3806,1918-09-19,202,315,10886
3807,1918-09-20,225,362,11149
3808,1918-09-21,224,255,10567
3809,1918-09-22,400,704,22330
3810,1918-09-25,198,303,11149
3811,1918-09-26,247,281,11370
3812,1918-10-01,262,289,10532
3813,1918-10-02,221,247,11155
3814,1918-10-06,382,628,19857
3815,1918-10-08,455,691,22292
3816,1918-10-14,207,296,10583
3817,1918-10-17,147,280,9967
3818,1918-10-18,193,249,9457
3819,1918-10-19,219,325,10962
3820,1918-10-20,315,514,17664
3821,1918-10-21,217,287,9546
3822,1918-10-22,164,242,9405
3823,1918-10-23,231,378,11526
3824,1918-10-24,196,332,11094
3825,1918-10-25,180,275,10808
3826,1918-10-26,214,300,11171
3827,1918-10-27,422,532,22142
3828,1918-10-28,188,271,10551
3829,1918-10-29,212,257,9939
3830,1918-10-30,168,251,10586
3831,1918-10-31,246,276,10368
3832,1918-11-01,218,282,10397
3833,1918-11-02,220,307,11081
3834,1918-11-03,350,578,20592
3835,1918-11-04,224,325,10880
3836,1918-11-05,200,273,10419
3837,1918-11-06,131,259,10547
3838,1918-11-07,168,300,10070
3839,1918-11-08,208,278,10556
3840,1918-11-09,151,228,10262
3841,1918-11-10,338,558,19706
3842,1918-11-11,180,239,9750
3843,1918-11-12,170,265,10566
3844,1918-11-13,187,296,10122
3845,1918-11-14,158,267,10769
3846,1918-11-15,195,227,10916
3847,1918-11-16,153,249,11185
3848,1918-11-17,294,489,20138
3849,1918-11-18,156,314,10388
3850,1918-11-19,157,284,11220
3851,1918-11-20,205,315,10545
3852,1918-11-21,142,244,10798
3853,1918-11-23,171,286,11663
3854,1918-11-25,158,285,10328
3855,1918-11-26,159,244,10482
3856,1918-11-27,172,256,10858
3857,1918-11-29,200,313,10456
3858,1918-11-30,174,292,11633
3859,1918-12-01,356,502,20128
3860,1918-12-04,188,321,11599
3861,1918-12-05,129,243,10317
3862,1918-12-06,172,301,10706
3863,1918-12-07,177,262,10826
3864,1918-12-08,366,575,22069
3865,1918-12-09,148,268,11050
3866,1918-12-10,191,294,10968
3867,1918-12-11,171,281,10786
3868,1918-12-12,177,300,10754
3869,1918-12-13,140,239,10428
3870,1918-12-14,319,716,18607
3871,1918-12-15,361,693,22558
3872,1918-12-16,158,305,11238
3873,1918-12-17,156,287,11288
3874,1918-12-18,140,288,10848
3875,1918-12-19,142,267,10151
3876,1918-12-21,172,300,10689
3877,1918-12-22,313,452,21195
3878,1918-12-23,143,293,11047
3879,1918-12-24,156,225,11438
3880,1918-12-25,186,267,10924
3881,1918-12-26,182,291,10831
3882,1918-12-27,157,243,10727
3883,1918-12-28,179,250,11063
3884,1918-12-29,351,527,22384
3885,1919-01-07,214,278,11592
3886,1919-01-08,190,242,10977
3887,1919-01-09,167,179,11124
3888,1919-01-10,190,284,11154
3889,1919-01-11,190,277,11172
3890,1919-01-12,449,534,22186
3891,1919-01-13,233,293,11492
3892,1919-01-15,193,235,11124
3893,1919-01-16,156,251,10872
3894,1919-01-17,230,276,11614
3895,1919-01-18,201,224,11014
3896,1919-01-19,357,490,19730
3897,1919-01-20,213,332,11496
3898,1919-01-21,192,240,10615
3899,1919-01-22,169,236,10391
3900,1919-01-23,171,296,10546
3901,1919-01-24,211,250,10735
3902,1919-01-25,167,239,11651
3903,1919-01-27,184,272,11355
3904,1919-01-28,162,228,11525
3905,1919-01-29,154,226,10520
3906,1919-01-31,172,227,10987
3907,1919-02-01,198,243,11804
3908,1919-02-02,350,502,20799
3909,1919-02-03,158,206,10504
3910,1919-02-04,173,289,11713
3911,1919-02-05,164,220,10377
3912,1919-02-06,213,237,10844
3913,1919-02-07,181,256,11227
3914,1919-02-08,214,305,11306
3915,1919-02-09,375,494,21456
3916,1919-02-10,174,297,10881
3917,1919-02-11,194,279,10724
3918,1919-02-12,192,261,10919
3919,1919-02-13,209,310,11025
3920,1919-02-14,192,282,11007
3921,1919-02-15,172,262,11231
3922,1919-02-16,342,469,19618
3923,1919-02-17,226,288,11095
3924,1919-02-18,259,264,11870
3925,1919-02-19,457,525,22899
3926,1919-02-20,231,241,11977
3927,1919-02-22,249,249,11308
3928,1919-02-23,229,338,23537
3929,1919-02-24,219,269,11296
3930,1919-02-25,180,261,10817
3931,1919-02-26,405,565,23666
3932,1919-02-27,210,261,11058
3933,1919-03-01,165,209,11601
3934,1919-03-02,209,408,16680
3935,1919-03-03,195,292,10714
3936,1919-03-04,240,325,11862
