,date,pas,total
997,1796-08-03,9,4262
998,1796-08-05,18,4449
999,1796-08-07,13,3070
1000,1796-08-09,11,4518
1001,1796-08-11,9,4356
1002,1796-08-13,14,5061
1003,1796-08-15,8,2925
1004,1796-08-17,4,3057
1005,1796-08-19,8,4230
1006,1796-08-21,4,4602
1007,1796-08-23,17,3052
1008,1796-08-25,14,3013
1009,1796-08-27,10,4851
1010,1796-08-29,7,4342
1011,1796-08-31,10,4150
1012,1796-09-02,5,2984
1013,1796-09-04,27,4561
1014,1796-09-06,12,2965
1015,1796-09-08,10,4423
1016,1796-09-10,10,4546
1017,1796-09-12,15,2959
1018,1796-09-14,12,2975
1019,1796-09-16,27,3263
1020,1796-09-18,14,3076
1021,1796-09-20,12,4296
1022,1796-09-23,10,4676
1023,1796-09-25,10,4637
1024,1796-09-27,11,4374
1025,1796-09-29,9,4667
1026,1796-10-01,25,4828
1027,1796-10-03,7,4419
1028,1796-10-05,9,4388
1029,1796-10-07,4,4443
1030,1796-10-09,7,4679
1031,1796-10-11,5,4465
1032,1796-10-13,11,4443
1033,1796-10-15,9,2824
1034,1796-10-17,8,4596
1035,1796-10-19,9,4492
1036,1796-10-21,9,2911
1037,1796-10-23,9,4716
1038,1796-10-25,14,3086
1039,1796-10-27,5,4683
1040,1796-10-29,19,4865
1041,1796-10-31,3,4549
1042,1796-11-02,5,4952
1043,1796-11-04,5,3108
1044,1796-11-06,6,4874
1045,1796-11-08,16,3029
1046,1796-11-10,16,3136
1047,1796-11-12,14,4739
1048,1796-11-14,10,5209
1049,1796-11-16,5,2930
1050,1796-11-18,7,2904
1051,1796-11-20,9,2966
1052,1796-11-22,6,2882
1053,1796-11-24,13,4696
1054,1796-11-26,20,4518
1055,1796-11-28,11,4632
1056,1796-11-30,8,4618
1057,1796-12-02,7,5286
1058,1796-12-04,7,2991
1059,1796-12-06,8,3099
1060,1796-12-08,13,3142
1061,1796-12-11,6,5027
1062,1796-12-14,9,3060
1063,1796-12-16,9,3042
1064,1796-12-18,11,4565
1065,1796-12-20,8,4538
1066,1796-12-24,7,4527
1067,1796-12-26,10,4634
1068,1796-12-28,20,2994
1069,1796-12-30,14,5019
1070,1797-01-01,11,5587
1071,1797-01-03,8,3064
1072,1797-01-05,10,4626
1073,1797-01-09,10,4747
1074,1797-01-11,15,2994
1075,1797-01-13,10,3000
1076,1797-01-15,10,3009
1077,1797-01-17,19,4657
1078,1797-01-19,6,2913
1079,1797-01-21,13,4671
1080,1797-01-23,15,4857
1081,1797-01-25,4,4465
1082,1797-01-27,13,4207
1083,1797-01-29,14,4566
1084,1797-01-31,9,4642
1085,1797-02-02,8,4616
1086,1797-02-04,15,4516
1087,1797-02-06,12,3277
1088,1797-02-08,9,4376
1089,1797-02-10,15,4608
1090,1797-02-12,9,4406
1091,1797-02-14,18,4602
1092,1797-02-16,22,4712
1093,1797-02-18,7,2803
1094,1797-02-20,19,3230
1095,1797-02-22,11,4635
1096,1797-02-24,29,3180
1097,1797-02-26,19,3093
1098,1797-02-28,6,4410
1099,1797-03-02,6,4518
1100,1797-03-04,11,3123
1101,1797-03-06,5,4257
1102,1797-03-08,9,4608
1103,1797-03-10,17,3111
1104,1797-03-12,7,2734
1105,1797-03-14,7,4124
1106,1797-03-16,12,4238
1107,1797-03-18,11,4297
1108,1797-03-20,15,4543
1109,1797-03-22,16,3121
1110,1797-03-24,22,3070
1111,1797-03-26,13,4216
1112,1797-03-28,12,4289
1113,1797-03-30,23,4418
1114,1797-04-01,11,4300
1115,1797-04-03,8,4492
1116,1797-04-05,13,3099
1117,1797-04-07,18,4333
1118,1797-04-09,20,3766
1119,1797-04-11,7,4219
1120,1797-04-13,5,2853
1121,1797-04-15,9,4345
1122,1797-04-17,14,4192
1123,1797-04-19,14,4478
1124,1797-04-21,12,4421
1125,1797-04-23,16,4333
1126,1797-04-25,5,4288
1127,1797-04-27,10,3048
1128,1797-04-29,11,4153
1129,1797-05-01,10,4616
1130,1797-05-03,9,4391
1131,1797-05-05,15,4478
1132,1797-05-07,7,3148
1133,1797-05-09,7,4722
1134,1797-05-11,12,4619
1135,1797-05-13,8,4298
1136,1797-05-15,5,2844
1137,1797-05-17,33,4568
1138,1797-05-19,9,4200
1139,1797-05-21,6,2794
1140,1797-05-23,11,4457
1141,1797-05-25,12,4616
1142,1797-05-27,17,4193
1143,1797-05-29,10,4291
1144,1797-05-31,6,4292
1145,1797-06-02,11,4498
1146,1797-06-04,12,4417
1147,1797-06-06,8,4557
1148,1797-06-08,9,3001
1149,1797-06-10,17,3025
1150,1797-06-12,10,4334
1151,1797-06-14,7,2822
1152,1797-06-16,9,4235
1153,1797-06-18,10,2869
1154,1797-06-20,15,4257
1155,1797-06-22,19,4452
1156,1797-06-24,14,4258
1157,1797-06-26,15,4275
1158,1797-06-28,18,3043
1159,1797-06-30,12,4357
1160,1797-07-02,19,3010
1161,1797-07-04,12,4021
1162,1797-07-06,11,4199
1163,1797-07-08,20,4744
1164,1797-07-10,28,4616
1165,1797-07-12,12,4339
1166,1797-07-14,9,4342
1167,1797-07-16,19,4333
1168,1797-07-18,23,3199
1169,1797-07-20,27,4570
1170,1797-07-22,15,4391
1171,1797-07-24,4,4125
1172,1797-07-26,10,4084
1173,1797-07-28,25,4545
1174,1797-07-30,16,2944
1175,1797-08-01,10,4306
1176,1797-08-03,16,4416
1177,1797-08-05,17,4323
1178,1797-08-07,17,4540
1179,1797-08-09,7,2937
1180,1797-08-11,7,4338
1181,1797-08-13,6,4455
1182,1797-08-15,12,2979
1183,1797-08-17,10,3268
1184,1797-08-19,11,4187
1185,1797-08-21,19,4743
1186,1797-08-23,9,4408
1187,1797-08-25,14,4666
1188,1797-08-27,7,2914
1189,1797-08-29,26,4461
1190,1797-08-31,26,4479
1191,1797-09-02,8,4204
1192,1797-09-04,17,4210
1193,1797-09-06,20,4620
1194,1797-09-08,26,5511
1195,1797-09-12,36,4626
1196,1797-09-13,12,3174
1197,1797-09-14,20,4371
1198,1797-09-16,11,2872
1199,1797-09-18,9,2855
1200,1797-09-20,9,2988
1201,1797-09-23,7,4300
1202,1797-09-25,11,4253
1203,1797-09-27,9,2919
1204,1797-09-29,11,4645
1205,1797-10-01,12,2982
1206,1797-10-03,8,4468
1207,1797-10-05,10,4432
1208,1797-10-07,13,3026
1209,1797-10-09,14,4413
1210,1797-10-11,10,4131
1211,1797-10-13,19,4569
1212,1797-10-15,7,2973
1213,1797-10-17,3,4687
1214,1797-10-19,10,2990
1215,1797-10-21,10,4368
1216,1797-10-23,7,4447
1217,1797-10-25,11,4290
1218,1797-10-27,14,4508
1219,1797-10-29,9,2905
1220,1797-10-31,5,2891
1221,1797-11-02,3,4605
1222,1797-11-04,5,4498
1223,1797-11-06,18,2986
1224,1797-11-08,13,4517
1225,1797-11-10,11,4390
1226,1797-11-12,17,4664
1227,1797-11-14,11,4549
1228,1797-11-16,8,2972
1229,1797-11-18,14,4382
1230,1797-11-20,6,3000
1231,1797-11-22,9,4453
1232,1797-11-24,4,2985
1233,1797-11-26,6,2905
1234,1797-11-28,15,2987
1235,1797-11-30,22,4728
1236,1797-12-02,6,4243
1237,1797-12-04,14,3034
1238,1797-12-06,16,4237
1239,1797-12-08,15,4442
1240,1797-12-10,10,4713
1241,1797-12-12,7,4724
1242,1797-12-14,7,4328
1243,1797-12-16,7,4563
1244,1797-12-18,10,4726
1245,1797-12-20,9,2982
1246,1797-12-22,5,4620
1247,1797-12-24,9,2805
1248,1797-12-26,6,4073
1249,1797-12-28,6,4452
1250,1797-12-30,9,4630
1251,1798-01-01,11,4509
1252,1798-01-03,7,3009
1253,1798-01-05,4,4306
1254,1798-01-07,8,2942
1255,1798-01-09,11,4166
1256,1798-01-11,12,4478
1257,1798-01-13,14,4427
1258,1798-01-15,20,3078
1259,1798-01-17,9,4664
1260,1798-01-19,13,4155
1261,1798-01-21,13,4493
1262,1798-01-23,11,2882
1263,1798-01-25,8,3969
1264,1798-01-27,3,4246
1265,1798-01-29,7,3067
1266,1798-01-31,10,4189
1267,1798-02-02,4,4493
1268,1798-02-04,50,10853
1269,1798-02-06,7,4089
1270,1798-02-08,8,4272
1271,1798-02-10,15,4427
1272,1798-02-12,16,5283
1273,1798-02-14,6,4343
1274,1798-02-16,15,4240
1275,1798-02-18,8,4395
1276,1798-02-20,9,4111
1277,1798-02-24,12,3066
1278,1798-02-26,3,4448
1279,1798-02-28,12,4380
1280,1798-03-02,15,4234
1281,1798-03-04,15,4623
1282,1798-03-06,23,4358
1283,1798-03-08,27,3033
1284,1798-03-10,6,4325
1285,1798-03-12,9,4102
