,date,pas,total
2724,1899-10-08,109,23930
2725,1899-10-09,92,24271
2726,1899-10-10,108,24202
2727,1899-10-11,130,25569
2728,1899-10-12,43,20244
2729,1899-10-13,83,23214
2730,1899-10-14,109,24420
2731,1899-10-15,116,24884
2732,1899-10-16,107,23408
2733,1899-10-17,115,24332
2734,1899-10-18,106,24920
2735,1899-10-19,111,26487
2736,1899-10-20,93,23302
2737,1899-10-21,113,25441
2738,1899-10-22,98,20903
2739,1899-10-23,103,25042
2740,1899-10-24,110,24187
2741,1899-10-25,112,25041
2742,1899-10-26,81,24670
2743,1899-10-27,109,25753
2744,1899-10-28,102,25445
2745,1899-10-29,115,25498
2746,1899-10-30,107,24450
2747,1899-10-31,97,24593
2748,1899-11-01,107,25129
2749,1899-11-02,83,26670
2750,1899-11-03,105,23205
2751,1899-11-04,88,24738
2752,1899-11-05,130,30788
2753,1899-11-06,138,22874
2754,1899-11-07,102,24815
2755,1899-11-08,89,23992
2756,1899-11-09,104,26101
2757,1899-11-10,112,21665
2758,1899-11-11,107,24598
2759,1899-11-12,98,25805
2760,1899-11-13,98,23570
2761,1899-11-14,115,23114
2762,1899-11-15,128,23429
2763,1899-11-16,118,23672
2764,1899-11-17,97,22689
2765,1899-11-18,122,24671
2766,1899-11-19,138,24683
2767,1899-11-20,93,22724
2768,1899-11-21,135,22830
2769,1899-11-22,109,23890
2770,1899-11-23,85,25502
2771,1899-11-24,102,23149
2772,1899-11-25,124,24462
2773,1899-11-26,128,22837
2774,1899-11-27,101,24055
2775,1899-11-28,95,23055
2776,1899-11-29,91,23627
2777,1899-11-30,100,24169
2778,1899-12-01,153,23732
2779,1899-12-02,137,22806
2780,1899-12-03,87,17894
2781,1899-12-04,101,23770
2782,1899-12-05,116,22626
2783,1899-12-06,136,23936
2784,1899-12-07,112,23957
2785,1899-12-08,138,24558
2786,1899-12-09,106,22486
2787,1899-12-10,104,20920
2788,1899-12-11,99,25147
2789,1899-12-12,106,22824
2790,1899-12-13,117,24381
2791,1899-12-14,89,25168
2792,1899-12-15,144,23602
2793,1899-12-16,106,23636
2794,1899-12-17,87,22959
2795,1899-12-18,16,8877
2796,1899-12-19,141,24940
2797,1899-12-20,98,21535
2798,1899-12-21,121,24907
2799,1899-12-22,107,23711
2800,1899-12-23,102,22983
2801,1899-12-24,100,24181
2802,1899-12-25,105,24915
2803,1899-12-26,97,22099
2804,1899-12-27,91,23804
2805,1899-12-28,123,24349
2806,1899-12-29,123,22238
2807,1899-12-30,107,24815
2808,1899-12-31,130,23946
2809,1900-01-01,103,23588
2810,1900-01-02,243,24164
2811,1900-01-03,195,39348
2812,1900-01-04,198,26987
2813,1900-01-05,106,24642
2814,1900-01-06,83,24215
2815,1900-01-07,97,21847
2816,1900-01-08,88,23344
2817,1900-01-09,117,23461
2818,1900-01-10,88,24129
2819,1900-01-11,104,23766
2820,1900-01-12,136,24961
2821,1900-01-13,116,24488
2822,1900-01-14,84,24546
2823,1900-01-15,87,23966
2824,1900-01-16,96,23778
2825,1900-01-17,97,24071
2826,1900-01-18,101,24281
2827,1900-01-19,75,24751
2828,1900-01-20,102,23480
2829,1900-01-21,84,21922
2830,1900-01-22,85,23337
2831,1900-01-23,98,23746
2832,1900-01-24,115,24627
2833,1900-01-25,91,21646
2834,1900-01-26,115,24725
2835,1900-01-27,99,23076
2836,1900-01-28,93,20088
2837,1900-01-29,96,20825
2838,1900-01-30,96,22474
2839,1900-01-31,87,22999
2840,1900-02-01,83,23420
2841,1900-02-02,101,23819
2842,1900-02-03,114,24692
2843,1900-02-04,108,22572
2844,1900-02-05,96,22573
2845,1900-02-06,75,22814
2846,1900-02-07,103,23395
2847,1900-02-08,82,22350
2848,1900-02-09,98,24071
2849,1900-02-10,93,23490
2850,1900-02-11,80,23470
2851,1900-02-12,90,20257
2852,1900-02-13,117,23747
2853,1900-02-14,93,24083
2854,1900-02-15,80,23076
2855,1900-02-16,73,21928
2856,1900-02-17,101,22545
2857,1900-02-18,88,21491
2858,1900-02-19,102,23299
2859,1900-02-20,83,21601
2860,1900-02-21,108,23985
2861,1900-02-22,77,23394
2862,1900-02-23,119,24344
2863,1900-02-24,136,23891
2864,1900-02-25,123,24674
2865,1900-02-26,104,22072
2866,1900-02-27,70,18333
2867,1900-02-28,103,22421
2868,1900-03-01,83,23469
2869,1900-03-02,92,23746
2870,1900-03-03,103,22555
2871,1900-03-04,54,17828
2872,1900-03-05,103,23852
2873,1900-03-06,110,24999
2874,1900-03-07,89,23493
2875,1900-03-08,94,23220
2876,1900-03-09,90,24018
2877,1900-03-10,128,24092
2878,1900-03-11,69,23371
2879,1900-03-12,96,22965
2880,1900-03-13,96,23939
2881,1900-03-14,91,23678
2882,1900-03-15,102,24653
2883,1900-03-16,89,22611
2884,1900-03-17,95,23183
2885,1900-03-18,92,24363
2886,1900-03-19,81,23767
2887,1900-03-20,118,23970
2888,1900-03-21,77,24242
2889,1900-03-22,103,23591
2890,1900-03-23,98,23579
2891,1900-03-24,109,24337
2892,1900-03-25,69,21417
2893,1900-03-26,100,24168
2894,1900-03-27,71,22897
2895,1900-03-28,85,22066
2896,1900-03-29,83,22537
2897,1900-03-30,106,22441
2898,1900-03-31,89,23525
2899,1900-04-01,93,20811
2900,1900-04-02,93,23389
2901,1900-04-03,98,24374
2902,1900-04-04,109,23740
2903,1900-04-05,79,22686
2904,1900-04-06,110,23258
2905,1900-04-07,89,22707
2906,1900-04-08,86,22326
2907,1900-04-09,97,22478
2908,1900-04-10,102,23612
2909,1900-04-11,101,22690
2910,1900-04-12,105,24914
2911,1900-04-13,91,25383
2912,1900-04-14,108,24386
2913,1900-04-15,135,24241
2914,1900-04-16,114,23009
2915,1900-04-17,118,23025
2916,1900-04-18,106,24147
2917,1900-04-19,78,24857
2918,1900-04-20,88,23110
2919,1900-04-21,91,24411
2920,1900-04-22,102,24599
2921,1900-04-23,73,23115
2922,1900-04-24,68,23459
2923,1900-04-25,69,23346
2924,1900-04-26,70,24595
2925,1900-04-27,93,24611
2926,1900-04-28,93,24626
2927,1900-04-29,106,23665
2928,1900-04-30,77,23032
2929,1900-05-01,100,24690
2930,1900-05-02,93,24035
2931,1900-05-03,81,24472
2932,1900-05-04,86,24037
2933,1900-05-05,78,22599
2934,1900-05-06,71,19506
2935,1900-05-07,58,20529
2936,1900-05-08,97,24185
2937,1900-05-09,70,23458
2938,1900-05-10,92,24603
2939,1900-05-11,94,23783
2940,1900-05-12,106,24615
2941,1900-05-13,80,23487
2942,1900-05-14,59,20979
2943,1900-05-15,91,24715
2944,1900-05-16,73,21301
2945,1900-05-17,111,24363
2946,1900-05-18,109,24182
2947,1900-05-19,80,24094
2948,1900-05-20,111,23759
2949,1900-05-21,90,23514
2950,1900-05-22,54,20552
2951,1900-05-23,109,23759
2952,1900-05-24,95,24500
2953,1900-05-25,99,20629
2954,1900-05-26,96,24622
2955,1900-05-27,94,24161
2956,1900-05-28,89,24147
2957,1900-05-29,120,23148
2958,1900-05-30,109,21765
2959,1900-05-31,90,24839
2960,1900-06-01,100,22999
2961,1900-06-02,99,22894
2962,1900-06-03,102,23954
2963,1900-06-04,135,22969
2964,1900-06-05,111,22973
2965,1900-06-06,83,22308
2966,1900-06-07,75,21863
2967,1900-06-08,77,23066
2968,1900-06-09,86,23065
2969,1900-06-10,83,19465
2970,1900-06-11,102,23474
2971,1900-06-12,91,23426
2972,1900-06-13,74,23582
2973,1900-06-14,100,24776
2974,1900-06-15,62,24201
2975,1900-06-16,104,23397
2976,1900-06-17,68,24158
2977,1900-06-18,146,24151
2978,1900-06-19,85,23220
2979,1900-06-20,112,24282
2980,1900-06-21,89,25097
2981,1900-06-22,100,23586
2982,1900-06-23,120,23257
2983,1900-06-24,82,23180
2984,1900-06-25,88,23382
2985,1900-06-26,102,24326
2986,1900-06-27,89,23514
2987,1900-06-28,74,23910
2988,1900-06-29,90,24328
2989,1900-06-30,102,22136
2990,1900-07-01,75,21774
2991,1900-07-02,105,23005
2992,1900-07-03,74,23191
2993,1900-07-04,96,23749
2994,1900-07-05,71,23392
2995,1900-07-06,60,22634
2996,1900-07-07,89,22798
2997,1900-07-08,88,22185
2998,1900-07-09,70,22249
2999,1900-07-10,91,22219
3000,1900-07-11,66,22520
3001,1900-07-12,54,23052
3002,1900-07-13,59,23499
3003,1900-07-14,87,21726
3004,1900-07-15,82,22706
3005,1900-07-16,115,23039
3006,1900-07-17,81,23034
3007,1900-07-19,85,23485
3008,1900-07-20,56,23983
3009,1900-07-21,87,24058
3010,1900-07-22,78,22152
3011,1900-07-23,112,23905
3012,1900-07-24,83,23389
3013,1900-07-25,99,23122
3014,1900-07-26,72,22856
3015,1900-07-27,91,22504
3016,1900-07-28,81,23695
3017,1900-07-29,60,22772
3018,1900-07-30,102,22489
3019,1900-07-31,90,23481
3020,1900-08-01,92,23896
3021,1900-08-02,101,23285
3022,1900-08-03,109,24437
3023,1900-08-04,107,24658
3024,1900-08-05,75,23841
3025,1900-08-06,83,23620
3026,1900-08-07,90,23818
3027,1900-08-08,71,24396
3028,1900-08-09,71,24993
3029,1900-08-10,122,25618
3030,1900-08-11,81,23545
3031,1900-08-12,84,23806
3032,1900-08-13,75,23027
3033,1900-08-14,73,24077
3034,1900-08-15,112,24757
3035,1900-08-16,91,22255
3036,1900-08-17,105,23999
3037,1900-08-18,111,24388
3038,1900-08-19,103,23873
3039,1900-08-20,127,24593
3040,1900-08-21,85,24348
3041,1900-08-22,104,24452
3042,1900-08-23,72,23596
3043,1900-08-24,103,24366
3044,1900-08-25,94,24160
3045,1900-08-26,98,24143
3046,1900-08-27,90,22573
3047,1900-08-28,95,24829
3048,1900-08-29,99,24675
3049,1900-08-30,96,24495
3050,1900-08-31,98,24431
3051,1900-09-01,74,25220
3052,1900-09-02,90,23722
3053,1900-09-03,139,23374
3054,1900-09-04,98,24444
3055,1900-09-05,120,25460
3056,1900-09-06,79,24509
3057,1900-09-07,109,24652
3058,1900-09-08,97,24637
3059,1900-09-09,121,24679
3060,1900-09-10,82,22824
3061,1900-09-11,87,23773
3062,1900-09-12,80,24151
3063,1900-09-13,101,35654
3064,1900-09-14,96,24502
3065,1900-09-15,109,23436
3066,1900-09-16,71,16158
3067,1900-09-17,102,23815
3068,1900-09-18,76,23320
3069,1900-09-19,105,23067
3070,1900-09-20,90,22647
3071,1900-09-21,79,32904
3072,1900-09-22,88,23272
3073,1900-09-23,78,23699
3074,1900-09-24,88,22871
3075,1900-09-25,91,23764
3076,1900-09-26,75,24037
3077,1900-09-27,104,31457
3078,1900-09-28,101,24434
3079,1900-09-29,76,21960
3080,1900-09-30,65,19071
3081,1900-10-01,91,23491
3082,1900-10-02,93,24385
3083,1900-10-03,98,24538
3084,1900-10-04,81,24201
3085,1900-10-05,100,24364
3086,1900-10-06,68,25016
3087,1900-10-07,102,24458
3088,1900-10-08,103,24794
3089,1900-10-09,85,23569
3090,1900-10-10,87,24806
3091,1900-10-11,75,24819
3092,1900-10-12,111,24737
3093,1900-10-13,83,25452
3094,1900-10-14,93,23646
3095,1900-10-15,107,23641
3096,1900-10-16,95,24335
3097,1900-10-17,89,23606
3098,1900-10-18,71,24282
3099,1900-10-19,104,24832
3100,1900-10-20,87,23059
3101,1900-10-21,84,22781
3102,1900-10-22,103,24029
3103,1900-10-23,100,24566
3104,1900-10-24,89,25026
3105,1900-10-25,82,24331
3106,1900-10-26,94,24399
3107,1900-10-27,104,24243
3108,1900-10-28,91,24705
3109,1900-10-29,125,23897
3110,1900-10-30,105,24986
3111,1900-10-31,112,25017
3112,1900-11-01,86,23132
3113,1900-11-02,127,24084
3114,1900-11-03,111,23771
3115,1900-11-04,80,23139
3116,1900-11-05,105,23646
3117,1900-11-06,104,24209
3118,1900-11-07,100,24265
3119,1900-11-08,94,23993
3120,1900-11-09,83,24163
3121,1900-11-10,96,24085
3122,1900-11-11,91,23764
3123,1900-11-12,109,23920
3124,1900-11-13,112,24084
3125,1900-11-14,87,23195
3126,1900-11-15,118,24255
3127,1900-11-16,105,23918
3128,1900-11-17,103,24790
3129,1900-11-18,103,23590
3130,1900-11-19,71,23127
3131,1900-11-20,113,24126
3132,1900-11-21,113,23081
3133,1900-11-22,93,24069
3134,1900-11-23,92,23641
3135,1900-11-24,95,23685
3136,1900-11-25,57,21925
3137,1900-11-26,84,23527
3138,1900-11-27,90,24866
3139,1900-11-28,115,24779
3140,1900-11-29,81,25044
3141,1900-11-30,120,23846
3142,1900-12-01,97,25330
3143,1900-12-02,62,20279
3144,1900-12-03,79,23032
3145,1900-12-04,95,24621
3146,1900-12-05,115,21961
3147,1900-12-06,121,25381
3148,1900-12-07,101,22643
3149,1900-12-08,89,22695
3150,1900-12-09,58,19356
3151,1900-12-10,75,23394
3152,1900-12-11,117,23561
3153,1900-12-12,113,24124
3154,1900-12-13,102,24231
3155,1900-12-14,107,24935
3156,1900-12-15,114,24066
3157,1900-12-16,72,23042
3158,1900-12-17,119,24291
3159,1900-12-18,107,23918
3160,1900-12-19,118,23501
3161,1900-12-20,98,25662
3162,1900-12-21,96,21916
3163,1900-12-22,84,24140
3164,1900-12-23,83,23358
3165,1900-12-24,71,19459
3166,1900-12-25,107,22467
3167,1900-12-26,88,21763
3168,1900-12-27,120,23687
3169,1900-12-28,95,24622
3170,1900-12-29,73,23219
3171,1900-12-30,95,24750
3172,1900-12-31,87,23084
3173,1901-01-01,66,23999
3174,1901-01-02,76,21732
3175,1901-01-03,79,24013
3176,1901-01-04,88,24213
3177,1901-01-05,105,25068
3178,1901-01-06,99,23612
3179,1901-01-07,101,23741
3180,1901-01-08,88,25535
3181,1901-01-09,78,22523
3182,1901-01-10,92,24603
3183,1901-01-11,88,24730
3184,1901-01-12,94,24533
3185,1901-01-13,72,25141
3186,1901-01-14,112,23911
3187,1901-01-15,117,25332
3188,1901-01-16,83,24653
3189,1901-01-17,110,24693
3190,1901-01-18,113,23835
3191,1901-01-19,96,24845
3192,1901-01-20,66,20013
3193,1901-01-21,120,23992
3194,1901-01-22,112,23341
3195,1901-01-23,86,22560
3196,1901-01-24,82,23326
3197,1901-01-25,85,24379
3198,1901-01-26,77,25128
3199,1901-01-27,71,18884
3200,1901-01-28,97,23290
3201,1901-01-29,85,24800
3202,1901-01-30,95,23937
3203,1901-01-31,88,25367
3204,1901-02-01,93,24482
3205,1901-02-02,90,23251
3206,1901-02-03,80,23854
3207,1901-02-04,106,22795
3208,1901-02-05,132,25438
3209,1901-02-06,85,23943
3210,1901-02-07,88,24613
3211,1901-02-08,87,24548
3212,1901-02-09,108,21224
3213,1901-02-10,71,19822
3214,1901-02-11,94,23755
3215,1901-02-12,104,23934
3216,1901-02-13,90,23524
3217,1901-02-14,103,24508
3218,1901-02-15,126,24155
3219,1901-02-16,110,24166
3220,1901-02-17,94,23494
3221,1901-02-18,95,23684
3222,1901-02-19,106,24552
3223,1901-02-20,89,23919
3224,1901-02-21,102,23781
3225,1901-02-22,111,22163
3226,1901-02-23,105,23772
3227,1901-02-24,55,22063
3228,1901-02-25,102,23465
3229,1901-02-26,90,24057
3230,1901-02-27,84,22599
3231,1901-02-28,81,24918
3232,1901-03-01,81,22365
3233,1901-03-02,102,23042
3234,1901-03-03,54,17090
3235,1901-03-04,105,23799
3236,1901-03-05,110,23610
3237,1901-03-06,103,22862
3238,1901-03-07,88,23095
3239,1901-03-08,83,24440
3240,1901-03-09,104,24895
3241,1901-03-10,62,21517
3242,1901-03-11,88,22970
3243,1901-03-12,98,23620
3244,1901-03-13,86,23510
3245,1901-03-14,102,23580
3246,1901-03-15,124,24115
3247,1901-03-16,95,24646
3248,1901-03-17,83,22952
3249,1901-03-18,92,23490
3250,1901-03-19,112,24227
3251,1901-03-20,65,21829
3252,1901-03-21,111,24100
3253,1901-03-22,102,23627
3254,1901-03-23,80,24609
3255,1901-03-24,77,21469
3256,1901-03-25,89,22934
3257,1901-03-26,91,22863
3258,1901-03-27,89,22852
3259,1901-03-28,119,24666
3260,1901-03-29,99,24504
3261,1901-03-30,108,24327
3262,1901-03-31,53,19595
3263,1901-04-01,111,23851
3264,1901-04-02,89,23125
3265,1901-04-03,101,23680
3266,1901-04-04,90,21910
3267,1901-04-05,88,23557
3268,1901-04-06,72,23542
3269,1901-04-07,88,22741
3270,1901-04-08,113,22532
3271,1901-04-09,95,22959
3272,1901-04-10,84,24386
3273,1901-04-11,83,24019
3274,1901-04-12,96,24458
3275,1901-04-13,92,24384
3276,1901-04-14,110,23662
3277,1901-04-15,94,24041
3278,1901-04-16,88,23922
3279,1901-04-17,89,24605
3280,1901-04-18,116,26765
3281,1901-04-19,108,24097
3282,1901-04-20,106,23660
3283,1901-04-21,99,24828
3284,1901-04-22,79,24982
3285,1901-04-23,106,24057
3286,1901-04-24,92,23442
3287,1901-04-25,101,24232
3288,1901-04-26,103,24506
3289,1901-04-27,96,25144
3290,1901-04-28,89,22344
3291,1901-04-29,117,23462
3292,1901-04-30,106,23573
3293,1901-05-01,90,23569
3294,1901-05-02,94,24215
3295,1901-05-03,111,24405
3296,1901-05-04,117,23675
3297,1901-05-05,78,20150
3298,1901-05-06,88,24311
3299,1901-05-07,97,23518
3300,1901-05-08,119,24834
3301,1901-05-09,111,25156
3302,1901-05-10,116,24516
3303,1901-05-11,79,24586
3304,1901-05-12,97,23329
3305,1901-05-13,84,22585
3306,1901-05-14,98,24243
3307,1901-05-15,88,24538
3308,1901-05-16,120,25165
3309,1901-05-17,108,21941
3310,1901-05-18,129,24123
3311,1901-05-19,102,24408
3312,1901-05-20,92,22997
3313,1901-05-21,105,23966
3314,1901-05-22,115,24020
3315,1901-05-23,83,23829
3316,1901-05-24,103,24021
3317,1901-05-25,104,23912
3318,1901-05-26,82,23805
3319,1901-05-27,95,23414
3320,1901-05-28,104,23856
3321,1901-05-29,83,23147
3322,1901-05-30,92,23640
3323,1901-05-31,87,23950
3324,1901-06-01,99,23168
3325,1901-06-02,100,22696
3326,1901-06-03,83,23823
3327,1901-06-04,69,23606
3328,1901-06-05,85,24458
3329,1901-06-06,105,24087
3330,1901-06-07,90,24100
3331,1901-06-08,83,22952
3332,1901-06-09,47,21459
3333,1901-06-10,69,22920
3334,1901-06-11,83,24180
3335,1901-06-12,115,24564
3336,1901-06-13,87,25222
3337,1901-06-14,98,24144
3338,1901-06-15,86,21538
3339,1901-06-16,84,23666
3340,1901-06-17,90,23013
3341,1901-06-18,114,22780
3342,1901-06-19,86,23563
3343,1901-06-20,92,23933
3344,1901-06-21,96,23970
3345,1901-06-22,118,23075
3346,1901-06-23,94,22286
3347,1901-06-24,87,23450
3348,1901-06-25,91,22705
3349,1901-06-26,111,23392
3350,1901-06-27,110,24017
3351,1901-06-28,92,23276
3352,1901-06-29,91,23777
3353,1901-06-30,93,21878
3354,1901-07-01,80,23075
3355,1901-07-02,109,23903
3356,1901-07-03,83,23455
3357,1901-07-04,104,23584
3358,1901-07-05,103,23571
3359,1901-07-06,100,24985
3360,1901-07-07,84,23133
3361,1901-07-08,86,23462
3362,1901-07-09,105,24201
3363,1901-07-10,95,24211
3364,1901-07-11,95,24520
3365,1901-07-12,78,24031
3366,1901-07-13,81,23712
3367,1901-07-14,76,21978
3368,1901-07-15,61,22375
3369,1901-07-16,106,22701
3370,1901-07-17,85,23260
3371,1901-07-18,86,23364
3372,1901-07-19,98,23854
3373,1901-07-20,108,23550
3374,1901-07-21,114,21960
3375,1901-07-22,89,21918
3376,1901-07-23,97,24201
3377,1901-07-24,104,23953
3378,1901-07-25,96,24057
3379,1901-07-26,87,24650
3380,1901-07-27,125,23904
3381,1901-07-28,95,24123
3382,1901-07-29,77,22453
3383,1901-07-30,103,24078
3384,1901-07-31,83,23041
3385,1901-08-01,101,24310
3386,1901-08-02,98,23736
3387,1901-08-03,83,22880
3388,1901-08-04,91,23534
3389,1901-08-05,108,23072
3390,1901-08-06,83,23313
3391,1901-08-07,97,23546
3392,1901-08-08,94,24848
3393,1901-08-09,68,24261
3394,1901-08-10,78,23184
3395,1901-08-11,108,24389
3396,1901-08-12,86,23179
3397,1901-08-13,78,23579
3398,1901-08-14,99,23953
3399,1901-08-15,96,24351
3400,1901-08-16,114,22206
3401,1901-08-17,123,25337
3402,1901-08-18,88,23289
3403,1901-08-19,126,23177
3404,1901-08-20,107,23763
3405,1901-08-21,109,23849
3406,1901-08-22,87,23778
3407,1901-08-23,100,23435
3408,1901-08-24,107,23958
3409,1901-08-25,96,23294
3410,1901-08-26,102,22793
3411,1901-08-27,115,24465
3412,1901-08-28,112,23926
3413,1901-08-29,148,24902
3414,1901-08-30,111,24485
3415,1901-08-31,109,24214
3416,1901-09-01,94,24624
3417,1901-09-02,122,23072
3418,1901-09-03,112,24925
3419,1901-09-04,99,23664
3420,1901-09-05,116,25486
3421,1901-09-06,97,24444
3422,1901-09-07,87,23375
3423,1901-09-08,97,24327
3424,1901-09-09,105,23533
3425,1901-09-10,110,23090
3426,1901-09-11,138,24084
3427,1901-09-12,114,24442
3428,1901-09-13,85,25471
3429,1901-09-14,124,23690
3430,1901-09-15,58,20419
3431,1901-09-16,107,24546
3432,1901-09-17,125,24342
3433,1901-09-18,100,25220
3434,1901-09-19,83,23807
3435,1901-09-20,60,24239
3436,1901-09-21,114,22674
3437,1901-09-22,63,20329
3438,1901-09-23,104,23203
3439,1901-09-24,104,24750
3440,1901-09-25,99,24672
3441,1901-09-26,108,25089
3442,1901-09-27,78,22398
3443,1901-09-28,124,24034
3444,1901-09-29,63,23771
3445,1901-09-30,125,24794
3446,1901-10-01,108,24085
3447,1901-10-02,113,24039
3448,1901-10-03,88,25431
3449,1901-10-04,91,23448
3450,1901-10-05,79,19796
3451,1901-10-06,59,17381
3452,1901-10-07,134,24328
3453,1901-10-08,103,23934
3454,1901-10-09,105,24234
3455,1901-10-10,134,25325
3456,1901-10-11,132,23223
3457,1901-10-12,127,24925
3458,1901-10-13,96,24136
3459,1901-10-14,114,24391
3460,1901-10-15,108,24907
3461,1901-10-16,100,24146
3462,1901-10-17,104,25401
3463,1901-10-18,94,23950
3464,1901-10-19,98,23633
3465,1901-10-20,93,23965
3466,1901-10-21,136,24157
3467,1901-10-22,111,24496
3468,1901-10-23,112,23558
3469,1901-10-24,125,25076
3470,1901-10-25,102,24315
3471,1901-10-26,117,24969
3472,1901-10-27,99,23904
3473,1901-10-28,108,24328
3474,1901-10-29,114,24108
3475,1901-10-30,99,24322
3476,1901-10-31,103,24524
3477,1901-11-01,92,24059
3478,1901-11-02,101,23049
3479,1901-11-03,85,18631
3480,1901-11-04,80,24182
3481,1901-11-05,95,25538
3482,1901-11-06,79,23079
3483,1901-11-07,94,23979
3484,1901-11-08,89,23178
3485,1901-11-09,101,22656
3486,1901-11-10,102,24525
3487,1901-11-11,102,23800
3488,1901-11-12,98,24941
3489,1901-11-13,103,24071
3490,1901-11-14,91,25745
3491,1901-11-15,95,23247
3492,1901-11-16,76,22263
3493,1901-11-17,83,25580
3494,1901-11-18,133,23826
3495,1901-11-19,108,24302
3496,1901-11-20,108,24653
3497,1901-11-21,88,24134
3498,1901-11-22,103,23529
3499,1901-11-23,68,24289
3500,1901-11-24,91,23608
3501,1901-11-25,102,24053
3502,1901-11-26,112,25530
3503,1901-11-27,93,24197
3504,1901-11-28,111,25163
3505,1901-11-29,90,24251
3506,1901-11-30,100,23241
3507,1901-12-01,72,19838
3508,1901-12-02,70,23516
3509,1901-12-03,112,23337
3510,1901-12-04,91,24352
3511,1901-12-05,110,24517
3512,1901-12-06,118,22854
3513,1901-12-07,92,21762
3514,1901-12-08,151,20311
3515,1901-12-09,89,22685
3516,1901-12-10,132,23803
3517,1901-12-11,133,24431
3518,1901-12-12,109,24742
3519,1901-12-13,82,23369
3520,1901-12-14,102,24259
3521,1901-12-15,84,23936
3522,1901-12-16,89,23173
3523,1901-12-17,97,24017
3524,1901-12-18,117,23946
3525,1901-12-19,80,24311
3526,1901-12-20,116,23316
3527,1901-12-21,88,23658
3528,1901-12-22,124,24016
3529,1901-12-23,84,23000
3530,1901-12-24,73,23889
3531,1901-12-25,83,24275
3532,1901-12-26,80,24411
3533,1901-12-27,93,22672
3534,1901-12-28,116,23857
3535,1901-12-29,79,23854
3536,1901-12-30,100,24096
3537,1901-12-31,117,24801
3538,1902-01-01,78,23482
3539,1902-01-02,63,21212
3540,1902-01-03,89,24088
3541,1902-01-04,100,23648
3542,1902-01-05,81,23501
3543,1902-01-06,93,24096
3544,1902-01-07,88,24003
3545,1902-01-08,87,24995
3546,1902-01-09,102,24792
3547,1902-01-10,88,24144
3548,1902-01-11,87,23518
3549,1902-01-12,108,24992
3550,1902-01-13,86,23343
3551,1902-01-14,104,24054
3552,1902-01-15,86,23971
3553,1902-01-16,108,23656
3554,1902-01-17,84,24034
3555,1902-01-18,84,23129
3556,1902-01-19,58,20546
3557,1902-01-20,70,23201
3558,1902-01-21,97,23513
3559,1902-01-22,63,22109
3560,1902-01-23,74,23706
3561,1902-01-24,79,23712
3562,1902-01-25,83,23050
3563,1902-01-26,64,19577
3564,1902-01-27,67,22260
3565,1902-01-28,82,24303
3566,1902-01-29,80,24608
3567,1902-01-30,116,24331
3568,1902-01-31,107,24428
3569,1902-02-01,108,23864
3570,1902-02-02,86,20918
3571,1902-02-03,73,21495
3572,1902-02-04,77,24472
3573,1902-02-05,96,23393
3574,1902-02-06,77,23494
3575,1902-02-07,72,23138
3576,1902-02-08,81,23301
3577,1902-02-09,80,24511
3578,1902-02-10,68,23013
3579,1902-02-11,109,23365
3580,1902-02-12,82,24120
3581,1902-02-13,70,24015
3582,1902-02-14,90,24329
3583,1902-02-15,89,21988
3584,1902-02-16,64,21557
3585,1902-02-17,90,23284
3586,1902-02-18,103,23893
3587,1902-02-19,96,24644
3588,1902-02-20,91,24577
3589,1902-02-21,75,22939
3590,1902-02-22,82,23773
3591,1902-02-23,78,23406
3592,1902-02-24,72,23365
3593,1902-02-25,86,24095
3594,1902-02-26,75,22420
3595,1902-02-27,59,22029
3596,1902-02-28,76,23325
3597,1902-03-01,56,22141
3598,1902-03-02,29,17514
3599,1902-03-03,77,22356
3600,1902-03-04,80,23662
3601,1902-03-05,103,24956
3602,1902-03-06,87,24794
3603,1902-03-07,83,24261
3604,1902-03-08,93,25077
3605,1902-03-09,73,23396
3606,1902-03-10,84,23880
3607,1902-03-11,94,23155
3608,1902-03-12,90,23862
3609,1902-03-13,113,25362
3610,1902-03-14,80,23893
3611,1902-03-15,77,23636
3612,1902-03-16,76,22802
3613,1902-03-17,101,23636
3614,1902-03-18,82,23251
3615,1902-03-19,85,24490
3616,1902-03-20,84,24428
3617,1902-03-21,86,20005
3618,1902-03-22,82,24422
3619,1902-03-23,52,22164
3620,1902-03-24,88,23493
3621,1902-03-25,64,22962
3622,1902-03-26,78,24504
3623,1902-03-27,84,23571
3624,1902-03-28,74,22858
3625,1902-03-29,100,24044
3626,1902-03-30,88,23372
3627,1902-03-31,104,23620
3628,1902-04-01,77,23073
3629,1902-04-02,108,23226
3630,1902-04-03,81,24262
3631,1902-04-04,76,23625
3632,1902-04-05,62,23133
3633,1902-04-06,56,17627
3634,1902-04-07,100,24121
3635,1902-04-08,62,23622
3636,1902-04-09,92,23707
3637,1902-04-10,75,23325
3638,1902-04-11,100,24581
3639,1902-04-12,84,24003
3640,1902-04-13,78,22913
3641,1902-04-14,71,22959
3642,1902-04-15,81,24584
3643,1902-04-16,80,22747
3644,1902-04-17,83,25261
3645,1902-04-18,73,23705
3646,1902-04-19,108,24212
3647,1902-04-20,86,23735
3648,1902-04-21,91,22946
3649,1902-04-22,84,24045
3650,1902-04-23,75,23378
3651,1902-04-24,84,23336
3652,1902-04-25,76,22600
3653,1902-04-26,90,23418
3654,1902-04-27,74,19367
3655,1902-04-28,8,16237
