,date,pas,total
916,1851-01-27,41,8803
917,1851-01-28,54,8970
918,1851-01-29,55,8436
919,1851-01-30,37,8659
920,1851-01-31,54,8621
921,1851-02-01,73,8459
922,1851-02-02,53,8766
923,1851-02-03,44,9080
924,1851-02-04,42,9026
925,1851-02-05,43,8342
926,1851-02-06,30,9356
927,1851-02-07,39,7844
928,1851-02-08,62,8679
929,1851-02-09,57,8520
930,1851-02-10,47,8313
931,1851-02-11,58,9144
932,1851-02-12,53,8890
933,1851-02-13,56,7982
934,1851-02-14,54,8741
935,1851-02-15,50,8652
936,1851-02-16,41,8809
937,1851-02-17,37,8673
938,1851-02-18,48,8849
939,1851-02-19,66,9125
940,1851-02-20,42,7593
941,1851-02-21,47,8278
942,1851-02-22,48,8508
943,1851-02-23,56,8771
944,1851-02-24,62,8600
945,1851-02-25,47,8412
946,1851-02-26,43,8850
947,1851-02-27,40,9000
948,1851-02-28,53,9009
949,1851-03-01,48,8327
950,1851-03-02,51,8651
951,1851-03-03,51,8757
952,1851-03-04,57,8834
953,1851-03-05,49,8400
954,1851-03-07,58,8579
955,1851-03-08,37,8386
956,1851-03-09,54,8916
957,1851-03-10,64,8332
958,1851-03-11,55,8918
959,1851-03-12,69,7872
960,1851-03-13,59,8653
961,1851-03-14,56,8513
962,1851-03-15,54,8634
963,1851-03-16,60,8627
964,1851-03-17,43,8644
965,1851-03-18,60,8540
966,1851-03-19,51,8616
967,1851-03-20,43,8799
968,1851-03-21,67,8502
969,1851-03-22,41,8784
970,1851-03-23,57,8574
971,1851-03-24,46,8399
972,1851-03-25,55,8685
973,1851-03-26,46,8868
974,1851-03-27,72,8982
975,1851-03-28,60,8056
976,1851-03-29,57,8110
977,1851-03-30,53,8640
978,1851-03-31,70,8570
979,1851-04-01,49,8787
980,1851-04-02,43,8658
981,1851-04-03,47,8317
982,1851-04-04,48,8412
983,1851-04-05,46,8592
984,1851-04-06,60,8823
985,1851-04-07,54,8648
986,1851-04-08,60,8796
987,1851-04-09,46,8735
988,1851-04-10,51,8505
989,1851-04-11,60,8606
990,1851-04-12,71,8802
991,1851-04-13,64,8660
992,1851-04-14,42,8289
993,1851-04-15,51,8979
994,1851-04-16,64,8395
995,1851-04-17,68,8748
996,1851-04-18,33,8255
